"tid","paper_doi","posted_on","is_retraction_related"
"1044604944718983169","10.1371/journal.pone.0196128","2018-09-25 15:10:01","1"
"1033955472322318337","10.1073/pnas.0506877103","2018-08-27 5:52:49","1"
"1010153159216508928","10.1016/j.desal.2018.03.017","2018-06-22 13:30:55","1"
"1007641890240462853","10.1056/nejmoa1200303","2018-06-15 15:12:02",""
"1007648235064872960","10.1056/nejmoa1200303","2018-06-15 15:37:15","1"
"1007795038502309889","10.1056/nejmoa1200303","2018-06-16 1:20:35","1"
"1008074028861583365","10.1056/nejmoa1200303","2018-06-16 19:49:12",""
"1008091808759414784","10.1056/nejmoa1200303","2018-06-16 20:59:51",""
"1009663084233781253","10.1056/nejmoa1200303","2018-06-21 5:03:32",""
"1009672126805102592","10.1056/nejmoa1200303","2018-06-21 5:39:28",""
"1009731957737938944","10.1056/nejmoa1200303","2018-06-21 9:37:13",""
"1009938939530993664","10.1056/nejmoa1200303","2018-06-21 23:19:41",""
"1058680317018587136","10.1056/nejmoa1200303","2018-11-03 11:20:31",""
"1058684601168814080","10.1056/nejmoa1200303","2018-11-03 11:37:32",""
"1058972984696864773","10.1056/nejmoa1200303","2018-11-04 6:43:28",""
"1059114014490484736","10.1056/nejmoa1200303","2018-11-04 16:03:53",""
"1059115277345062913","10.1056/nejmoa1200303","2018-11-04 16:08:54",""
"1066400709921382400","10.1056/nejmoa1200303","2018-11-24 18:38:36",""
"1006620926002323457","10.1093/aob/mcx214","2018-06-12 19:35:05",""
"1000323705128538112","10.1007/s11042-017-5604-y","2018-05-26 10:32:11",""
"1004393273266339840","10.1371/journal.pone.0083563","2018-06-06 16:03:11",""
"1060646373035372544","10.1021/acssuschemeng.7b01541","2018-11-08 21:32:55",""
"995833944389005312","10.1038/srep36943","2018-05-14 1:11:28",""
"996580845564583937","10.1038/srep36943","2018-05-16 2:39:23",""
"993610173229940737","10.1016/j.jhep.2018.04.024","2018-05-07 21:55:00",""
"993658899688493062","10.1016/j.jhep.2018.04.024","2018-05-08 1:08:37",""
"994144383653023745","10.1016/j.jhep.2018.04.024","2018-05-09 9:17:46",""
"992643806238593024","10.1016/j.jhep.2018.04.024","2018-05-05 5:55:00",""
"994196298558517249","10.1016/j.jhep.2018.04.024","2018-05-09 12:44:03",""
"994306849355677696","10.1016/j.jhep.2018.04.024","2018-05-09 20:03:20",""
"1014874801750597632","10.1016/j.ijsu.2018.04.056","2018-07-05 14:13:02",""
"1011550221682257920","10.1016/j.clinph.2017.06.068","2018-06-26 10:02:21","1"
"1044996852175818752","10.18295/squmj.2017.17.04.011","2018-09-26 17:07:19",""
"990963272047181824","10.1016/j.freeradbiomed.2018.04.568","2018-04-30 14:37:09",""
"990970770602917889","10.1016/j.freeradbiomed.2018.04.568","2018-04-30 15:06:57",""
"990994935305322496","10.1016/j.freeradbiomed.2018.04.568","2018-04-30 16:42:59",""
"991246219170209793","10.1016/j.freeradbiomed.2018.04.568","2018-05-01 9:21:29",""
"1037309172927344640","10.1039/c7fo02038d","2018-09-05 11:59:13",""
"1002752345061625856","10.1016/j.aca.2014.10.030","2018-06-02 3:22:43",""
"988719578938269697","10.1007/s00038-018-1099-1","2018-04-24 10:01:31",""
"988728173184483329","10.1007/s00038-018-1099-1","2018-04-24 10:35:40",""
"993564908376805376","10.4103/aca.aca_264_16","2018-05-07 18:55:08",""
"985244254707634181","10.3389/fphar.2017.00871","2018-04-14 19:51:49",""
"984918424945156098","10.3389/fphar.2017.00871","2018-04-13 22:17:06",""
"994911885441974272","10.1148/radiol.2017170102","2018-05-11 12:07:32","1"
"980823939667644421","10.1038/nmeth.4293","2018-04-02 15:07:04","1"
"980837050512416768","10.1038/nmeth.4293","2018-04-02 15:59:10","1"
"980838983105093632","10.1038/nmeth.4293","2018-04-02 16:06:51","1"
"980839572388175872","10.1038/nmeth.4293","2018-04-02 16:09:11","1"
"981063827885305857","10.1038/nmeth.4293","2018-04-03 7:00:18","1"
"981064497140981760","10.1038/nmeth.4293","2018-04-03 7:02:58","1"
"981245234947543046","10.1038/nmeth.4293","2018-04-03 19:01:09","1"
"981174624561106944","10.1038/nmeth.4293","2018-04-03 14:20:34","1"
"994966989297811457","10.1038/nmeth.4293","2018-05-11 15:46:30","1"
"994971488188067840","10.1038/nmeth.4293","2018-05-11 16:04:23","1"
"995941836886827009","10.1038/nmeth.4293","2018-05-14 8:20:12",""
"986396148632924160","10.1093/biosci/bix133","2018-04-18 0:09:02","1"
"985724221044248576","10.1093/biosci/bix133","2018-04-16 3:39:02","1"
"986387385020661760","10.1093/biosci/bix133","2018-04-17 23:34:13","1"
"988024599102328833","10.1093/biosci/bix133","2018-04-22 11:59:55","1"
"986334708387676165","10.1093/biosci/bix133","2018-04-17 20:04:54","1"
"986336156076961792","10.1093/biosci/bix133","2018-04-17 20:10:39","1"
"986340432190685184","10.1093/biosci/bix133","2018-04-17 20:27:39","1"
"986346198138208256","10.1093/biosci/bix133","2018-04-17 20:50:33","1"
"986355894278598656","10.1093/biosci/bix133","2018-04-17 21:29:05","1"
"986361043642404867","10.1093/biosci/bix133","2018-04-17 21:49:33","1"
"986366377148624896","10.1093/biosci/bix133","2018-04-17 22:10:44","1"
"986366755705466882","10.1093/biosci/bix133","2018-04-17 22:12:15","1"
"987025503226916866","10.1093/biosci/bix133","2018-04-19 17:49:52","1"
"987042609507065857","10.1093/biosci/bix133","2018-04-19 18:57:51","1"
"987533076157775873","10.1093/biosci/bix133","2018-04-21 3:26:47","1"
"987671816448696320","10.1093/biosci/bix133","2018-04-21 12:38:05","1"
"987801450842542080","10.1093/biosci/bix133","2018-04-21 21:13:13","1"
"986568392986345472","10.1093/biosci/bix133","2018-04-18 11:33:29","1"
"986580973184729090","10.1093/biosci/bix133","2018-04-18 12:23:28","1"
"986633573485527040","10.1093/biosci/bix133","2018-04-18 15:52:29","1"
"986640617936650242","10.1093/biosci/bix133","2018-04-18 16:20:28","1"
"986657569631387649","10.1093/biosci/bix133","2018-04-18 17:27:50","1"
"986724541517975553","10.1093/biosci/bix133","2018-04-18 21:53:57","1"
"986724760439721986","10.1093/biosci/bix133","2018-04-18 21:54:50","1"
"986726674472382464","10.1093/biosci/bix133","2018-04-18 22:02:26","1"
"986727446358646784","10.1093/biosci/bix133","2018-04-18 22:05:30",""
"986730429557309440","10.1093/biosci/bix133","2018-04-18 22:17:21","1"
"986734439240642562","10.1093/biosci/bix133","2018-04-18 22:33:17","1"
"986736525520945152","10.1093/biosci/bix133","2018-04-18 22:41:35","1"
"986736572929212416","10.1093/biosci/bix133","2018-04-18 22:41:46","1"
"986772643683684352","10.1093/biosci/bix133","2018-04-19 1:05:06",""
"986776323027808256","10.1093/biosci/bix133","2018-04-19 1:19:43",""
"986776599608487936","10.1093/biosci/bix133","2018-04-19 1:20:49","1"
"986778850746085376","10.1093/biosci/bix133","2018-04-19 1:29:46","1"
"986830031795056640","10.1093/biosci/bix133","2018-04-19 4:53:08","1"
"989245733030129664","10.1093/biosci/bix133","2018-04-25 20:52:16","1"
"986960849565831168","10.1093/biosci/bix133","2018-04-19 13:32:58","1"
"990702631403175936","10.1093/biosci/bix133","2018-04-29 21:21:28",""
"991750457063280640","10.1093/biosci/bix133","2018-05-02 18:45:09","1"
"987533284719538176","10.1093/biosci/bix133","2018-04-21 3:27:37","1"
"985750000000000000","10.1093/biosci/bix133","2018-04-16 5:20:57",""
"979832860290019329","10.1093/biosci/bix133","2018-03-30 21:28:52","1"
"980818386748878850","10.1093/biosci/bix133","2018-04-02 14:45:00","1"
"981473005875458048","10.1093/biosci/bix133","2018-04-04 10:06:14","1"
"981320117874315264","10.1093/biosci/bix133","2018-04-03 23:58:42","1"
"981342162121052160","10.1093/biosci/bix133","2018-04-04 1:26:18",""
"981540717372719105","10.1093/biosci/bix133","2018-04-04 14:35:17","1"
"981544977967734789","10.1093/biosci/bix133","2018-04-04 14:52:13",""
"981646827031207936","10.1093/biosci/bix133","2018-04-04 21:36:56","1"
"981647765678776321","10.1093/biosci/bix133","2018-04-04 21:40:40","1"
"981718992552259584","10.1093/biosci/bix133","2018-04-05 2:23:41","1"
"981931437858238466","10.1093/biosci/bix133","2018-04-05 16:27:52","1"
"981932308742549504","10.1093/biosci/bix133","2018-04-05 16:31:20","1"
"981933101826752518","10.1093/biosci/bix133","2018-04-05 16:34:29","1"
"981936103107182593","10.1093/biosci/bix133","2018-04-05 16:46:25","1"
"982015290761293824","10.1093/biosci/bix133","2018-04-05 22:01:04","1"
"983805160680898565","10.1093/biosci/bix133","2018-04-10 20:33:23","1"
"983805905392230400","10.1093/biosci/bix133","2018-04-10 20:36:20",""
"983806966563819520","10.1093/biosci/bix133","2018-04-10 20:40:33","1"
"983808693899640832","10.1093/biosci/bix133","2018-04-10 20:47:25","1"
"983812825410883584","10.1093/biosci/bix133","2018-04-10 21:03:50",""
"983813000000000000","10.1093/biosci/bix133","2018-04-10 21:04:03","1"
"983814063745449985","10.1093/biosci/bix133","2018-04-10 21:08:45",""
"983814427693600768","10.1093/biosci/bix133","2018-04-10 21:10:12","1"
"983818557166305280","10.1093/biosci/bix133","2018-04-10 21:26:37","1"
"983818680524931072","10.1093/biosci/bix133","2018-04-10 21:27:06","1"
"983820195754987520","10.1093/biosci/bix133","2018-04-10 21:33:07","1"
"983820365603352576","10.1093/biosci/bix133","2018-04-10 21:33:48","1"
"983821044824752128","10.1093/biosci/bix133","2018-04-10 21:36:30","1"
"983825380942397445","10.1093/biosci/bix133","2018-04-10 21:53:44","1"
"983827244899381248","10.1093/biosci/bix133","2018-04-10 22:01:08",""
"983828655997530112","10.1093/biosci/bix133","2018-04-10 22:06:44",""
"983837798351323136","10.1093/biosci/bix133","2018-04-10 22:43:04",""
"983854788164005890","10.1093/biosci/bix133","2018-04-10 23:50:35","1"
"983909602046586880","10.1093/biosci/bix133","2018-04-11 3:28:23","1"
"983913399355457536","10.1093/biosci/bix133","2018-04-11 3:43:29","1"
"983915287832440833","10.1093/biosci/bix133","2018-04-11 3:50:59","1"
"983918831763509248","10.1093/biosci/bix133","2018-04-11 4:05:04",""
"983962062333337600","10.1093/biosci/bix133","2018-04-11 6:56:51","1"
"984051437222051840","10.1093/biosci/bix133","2018-04-11 12:52:00","1"
"984053378903957505","10.1093/biosci/bix133","2018-04-11 12:59:43","1"
"984070773244653569","10.1093/biosci/bix133","2018-04-11 14:08:50",""
"984071718246502400","10.1093/biosci/bix133","2018-04-11 14:12:35",""
"984072793527533568","10.1093/biosci/bix133","2018-04-11 14:16:51","1"
"984073519083540481","10.1093/biosci/bix133","2018-04-11 14:19:44",""
"984073807173369857","10.1093/biosci/bix133","2018-04-11 14:20:53",""
"984074796366532609","10.1093/biosci/bix133","2018-04-11 14:24:49","1"
"984074928881221633","10.1093/biosci/bix133","2018-04-11 14:25:20",""
"984076117718990848","10.1093/biosci/bix133","2018-04-11 14:30:04","1"
"984077984121442305","10.1093/biosci/bix133","2018-04-11 14:37:29",""
"984082114294505472","10.1093/biosci/bix133","2018-04-11 14:53:54","1"
"984090799322353665","10.1093/biosci/bix133","2018-04-11 15:28:24","1"
"984092331753160704","10.1093/biosci/bix133","2018-04-11 15:34:30","1"
"984093038464020480","10.1093/biosci/bix133","2018-04-11 15:37:18","1"
"984094558098079744","10.1093/biosci/bix133","2018-04-11 15:43:20","1"
"984097567624564736","10.1093/biosci/bix133","2018-04-11 15:55:18","1"
"984097696255496193","10.1093/biosci/bix133","2018-04-11 15:55:49","1"
"984098368808013824","10.1093/biosci/bix133","2018-04-11 15:58:29","1"
"984101131122077696","10.1093/biosci/bix133","2018-04-11 16:09:28","1"
"984102254696390658","10.1093/biosci/bix133","2018-04-11 16:13:55","1"
"984102701603704832","10.1093/biosci/bix133","2018-04-11 16:15:42","1"
"984110050288521218","10.1093/biosci/bix133","2018-04-11 16:44:54","1"
"984119302977740800","10.1093/biosci/bix133","2018-04-11 17:21:40","1"
"984120214194450435","10.1093/biosci/bix133","2018-04-11 17:25:17","1"
"984120694559649793","10.1093/biosci/bix133","2018-04-11 17:27:12","1"
"984121053315297283","10.1093/biosci/bix133","2018-04-11 17:28:37","1"
"984121497630531584","10.1093/biosci/bix133","2018-04-11 17:30:23","1"
"984126122219761667","10.1093/biosci/bix133","2018-04-11 17:48:46",""
"984126551393529868","10.1093/biosci/bix133","2018-04-11 17:50:28","1"
"984127684472123392","10.1093/biosci/bix133","2018-04-11 17:54:58",""
"984130372278644737","10.1093/biosci/bix133","2018-04-11 18:05:39",""
"984141991507255296","10.1093/biosci/bix133","2018-04-11 18:51:49","1"
"984144136285569024","10.1093/biosci/bix133","2018-04-11 19:00:21","1"
"984148389938937856","10.1093/biosci/bix133","2018-04-11 19:17:15","1"
"984156506575777792","10.1093/biosci/bix133","2018-04-11 19:49:30","1"
"984173814983651335","10.1093/biosci/bix133","2018-04-11 20:58:17",""
"984235903999557637","10.1093/biosci/bix133","2018-04-12 1:05:00","1"
"984254300032417794","10.1093/biosci/bix133","2018-04-12 2:18:06","1"
"984285676672778240","10.1093/biosci/bix133","2018-04-12 4:22:47",""
"984344840350715904","10.1093/biosci/bix133","2018-04-12 8:17:52",""
"984376832295407616","10.1093/biosci/bix133","2018-04-12 10:25:00","1"
"984488114784755712","10.1093/biosci/bix133","2018-04-12 17:47:12",""
"997189091384061953","10.1093/biosci/bix133","2018-05-17 18:56:20","1"
"997189279486021633","10.1093/biosci/bix133","2018-05-17 18:57:05","1"
"997197214102540289","10.1093/biosci/bix133","2018-05-17 19:28:37","1"
"997496710002814976","10.1093/biosci/bix133","2018-05-18 15:18:42","1"
"997497234370547718","10.1093/biosci/bix133","2018-05-18 15:20:47","1"
"997499201155149825","10.1093/biosci/bix133","2018-05-18 15:28:36","1"
"997534234712723456","10.1093/biosci/bix133","2018-05-18 17:47:49","1"
"997543855980498945","10.1093/biosci/bix133","2018-05-18 18:26:03","1"
"998975884383010816","10.1093/biosci/bix133","2018-05-22 17:16:25",""
"998976203632599040","10.1093/biosci/bix133","2018-05-22 17:17:41",""
"998978295160074240","10.1093/biosci/bix133","2018-05-22 17:26:00",""
"998978938192965633","10.1093/biosci/bix133","2018-05-22 17:28:33",""
"998984937859510272","10.1093/biosci/bix133","2018-05-22 17:52:24",""
"998986839666110464","10.1093/biosci/bix133","2018-05-22 17:59:57",""
"999016640711819264","10.1093/biosci/bix133","2018-05-22 19:58:22",""
"999225544356089856","10.1093/biosci/bix133","2018-05-23 9:48:29",""
"999289439045087232","10.1093/biosci/bix133","2018-05-23 14:02:22",""
"999529268001497088","10.1093/biosci/bix133","2018-05-24 5:55:22",""
"1001859034138361856","10.1093/biosci/bix133","2018-05-30 16:13:02","1"
"1001861557075165184","10.1093/biosci/bix133","2018-05-30 16:23:03","1"
"1001863675538432000","10.1093/biosci/bix133","2018-05-30 16:31:28","1"
"1001871034075701249","10.1093/biosci/bix133","2018-05-30 17:00:43","1"
"1001874876800499712","10.1093/biosci/bix133","2018-05-30 17:15:59","1"
"1001880646782996480","10.1093/biosci/bix133","2018-05-30 17:38:54","1"
"1001881911428571137","10.1093/biosci/bix133","2018-05-30 17:43:56","1"
"1001902936773967872","10.1093/biosci/bix133","2018-05-30 19:07:29","1"
"1001905582138384384","10.1093/biosci/bix133","2018-05-30 19:17:59","1"
"1001909349210472449","10.1093/biosci/bix133","2018-05-30 19:32:58","1"
"1001921642275262464","10.1093/biosci/bix133","2018-05-30 20:21:48","1"
"1001930426921996293","10.1093/biosci/bix133","2018-05-30 20:56:43","1"
"1001933964905537536","10.1093/biosci/bix133","2018-05-30 21:10:46","1"
"1001934351989428225","10.1093/biosci/bix133","2018-05-30 21:12:19","1"
"1001953993587818496","10.1093/biosci/bix133","2018-05-30 22:30:22","1"
"1001965343718428673","10.1093/biosci/bix133","2018-05-30 23:15:28","1"
"1001979344170909697","10.1093/biosci/bix133","2018-05-31 0:11:06","1"
"1001979618856001536","10.1093/biosci/bix133","2018-05-31 0:12:11","1"
"1002006140178362369","10.1093/biosci/bix133","2018-05-31 1:57:34","1"
"1002007334477066241","10.1093/biosci/bix133","2018-05-31 2:02:19","1"
"1002016762848690177","10.1093/biosci/bix133","2018-05-31 2:39:47","1"
"1002018288212168704","10.1093/biosci/bix133","2018-05-31 2:45:51","1"
"1002051433087238144","10.1093/biosci/bix133","2018-05-31 4:57:33","1"
"1002079573893419008","10.1093/biosci/bix133","2018-05-31 6:49:22","1"
"1002135216528424961","10.1093/biosci/bix133","2018-05-31 10:30:29","1"
"1002173925931995136","10.1093/biosci/bix133","2018-05-31 13:04:18","1"
"1002181167452323840","10.1093/biosci/bix133","2018-05-31 13:33:04","1"
"1002188805812686848","10.1093/biosci/bix133","2018-05-31 14:03:25","1"
"1002210954686402560","10.1093/biosci/bix133","2018-05-31 15:31:26","1"
"1002221521119608834","10.1093/biosci/bix133","2018-05-31 16:13:25","1"
"1002227281673175040","10.1093/biosci/bix133","2018-05-31 16:36:19","1"
"1002261687053967360","10.1093/biosci/bix133","2018-05-31 18:53:01","1"
"1002261789965418497","10.1093/biosci/bix133","2018-05-31 18:53:26","1"
"1002263420014542848","10.1093/biosci/bix133","2018-05-31 18:59:55","1"
"1002265168095662080","10.1093/biosci/bix133","2018-05-31 19:06:51","1"
"1002267489269673985","10.1093/biosci/bix133","2018-05-31 19:16:05","1"
"1002354587930513408","10.1093/biosci/bix133","2018-06-01 1:02:11","1"
"1002478657699565568","10.1093/biosci/bix133","2018-06-01 9:15:11","1"
"1002704641262415872","10.1093/biosci/bix133","2018-06-02 0:13:10","1"
"1004807941206282240","10.1093/biosci/bix133","2018-06-07 19:30:56","1"
"1004811084497326081","10.1093/biosci/bix133","2018-06-07 19:43:25","1"
"1004811195658858496","10.1093/biosci/bix133","2018-06-07 19:43:52","1"
"1004813327808118784","10.1093/biosci/bix133","2018-06-07 19:52:20","1"
"1004813342039527431","10.1093/biosci/bix133","2018-06-07 19:52:23","1"
"1004813522360864768","10.1093/biosci/bix133","2018-06-07 19:53:06","1"
"1004817231967080454","10.1093/biosci/bix133","2018-06-07 20:07:51","1"
"1004819386664923141","10.1093/biosci/bix133","2018-06-07 20:16:25","1"
"1004851932983201792","10.1093/biosci/bix133","2018-06-07 22:25:44","1"
"1004866731662139393","10.1093/biosci/bix133","2018-06-07 23:24:33",""
"1006919572149227524","10.1093/biosci/bix133","2018-06-13 15:21:48","1"
"1006957782996799499","10.1093/biosci/bix133","2018-06-13 17:53:38","1"
"1007001917388705792","10.1093/biosci/bix133","2018-06-13 20:49:00","1"
"1007052757415669760","10.1093/biosci/bix133","2018-06-14 0:11:02","1"
"1009819121100382209","10.1093/biosci/bix133","2018-06-21 15:23:34","1"
"1009819548894355456","10.1093/biosci/bix133","2018-06-21 15:25:16","1"
"1009819566728466433","10.1093/biosci/bix133","2018-06-21 15:25:20","1"
"1009819814582312960","10.1093/biosci/bix133","2018-06-21 15:26:19","1"
"1009821336888201216","10.1093/biosci/bix133","2018-06-21 15:32:22","1"
"1009821494975836160","10.1093/biosci/bix133","2018-06-21 15:33:00",""
"1009821897364787200","10.1093/biosci/bix133","2018-06-21 15:34:36","1"
"1009823760403197953","10.1093/biosci/bix133","2018-06-21 15:42:00","1"
"1009824697465360384","10.1093/biosci/bix133","2018-06-21 15:45:44","1"
"1009827167017095175","10.1093/biosci/bix133","2018-06-21 15:55:32","1"
"1009830996303376385","10.1093/biosci/bix133","2018-06-21 16:10:45","1"
"1009837023169896448","10.1093/biosci/bix133","2018-06-21 16:34:42","1"
"1009846909979070465","10.1093/biosci/bix133","2018-06-21 17:14:00","1"
"1009847883372249088","10.1093/biosci/bix133","2018-06-21 17:17:52","1"
"1009853289251434497","10.1093/biosci/bix133","2018-06-21 17:39:20","1"
"1009871381683564544","10.1093/biosci/bix133","2018-06-21 18:51:14","1"
"1009871661611413504","10.1093/biosci/bix133","2018-06-21 18:52:21","1"
"1009872134808711173","10.1093/biosci/bix133","2018-06-21 18:54:14","1"
